塞曼效应实验
20221013
sDDF
JHK
E:\20161017软件\20221013_sDDF
2642
1415	144
1416	140
1417	140
1418	140
1419	140
1420	140
1421	136
1422	136
1423	134
1424	132
1425	130
1426	128
1427	128
1428	128
1429	124
1430	124
1431	120
1432	120
1433	116
1434	112
1435	111
1436	109
1437	108
1438	104
1439	104
1440	100
1441	100
1442	96
1443	96
1444	95
1445	94
1446	94
1447	93
1448	92
1449	80
1450	80
1451	76
1452	76
1453	76
1454	72
1455	68
1456	68
1457	68
1458	64
1459	64
1460	64
1461	64
1462	60
1463	60
1464	60
1465	56
1466	56
1467	56
1468	56
1469	56
1470	52
1471	52
1472	52
1473	52
1474	52
1475	50
1476	48
1477	48
1478	48
1479	48
1480	48
1481	48
1482	48
1483	48
1484	48
1485	48
1486	48
1487	44
1488	44
1489	44
1490	44
1491	44
1492	44
1493	44
1494	44
1495	44
1496	44
1497	44
1498	44
1499	44
1500	44
1501	44
1502	44
1503	44
1504	44
1505	44
1506	44
1507	44
1508	44
1509	44
1510	44
1511	44
1512	44
1513	44
1514	44
1515	44
1516	44
1517	44
1518	44
1519	44
1520	44
1521	44
1522	44
1523	44
1524	44
1525	48
1526	48
1527	48
1528	48
1529	48
1530	48
1531	48
1532	48
1533	48
1534	48
1535	48
1536	48
1537	48
1538	48
1539	48
1540	52
1541	52
1542	52
1543	52
1544	52
1545	52
1546	52
1547	52
1548	52
1549	52
1550	52
1551	52
1552	52
1553	52
1554	52
1555	52
1556	52
1557	52
1558	52
1559	52
1560	52
1561	52
1562	52
1563	52
1564	52
1565	52
1566	52
1567	52
1568	52
1569	52
1570	52
1571	52
1572	52
1573	52
1574	52
1575	52
1576	52
1577	52
1578	52
1579	52
1580	52
1581	52
1582	54
1583	56
1584	56
1585	56
1586	60
1587	60
1588	60
1589	60
1590	64
1591	65
1592	66
1593	67
1594	68
1595	72
1596	76
1597	76
1598	80
1599	80
1600	84
1601	84
1602	88
1603	88
1604	92
1605	92
1606	96
1607	100
1608	104
1609	104
1610	108
1611	112
1612	112
1613	116
1614	116
1615	120
1616	120
1617	124
1618	128
1619	129
1620	130
1621	131
1622	132
1623	132
1624	132
1625	136
1626	136
1627	136
1628	136
1629	136
1630	136
1631	136
1632	136
1633	136
1634	136
1635	136
1636	136
1637	132
1638	132
1639	132
1640	132
1641	128
1642	128
1643	128
1644	128
1645	128
1646	124
1647	124
1648	124
1649	124
1650	124
1651	124
1652	124
1653	124
1654	124
1655	124
1656	125
1657	127
1658	128
1659	128
1660	128
1661	132
1662	136
1663	136
1664	140
1665	144
1666	144
1667	148
1668	152
1669	156
1670	160
1671	164
1672	168
1673	172
1674	176
1675	184
1676	192
1677	200
1678	204
1679	208
1680	215
1681	221
1682	228
1683	232
1684	240
1685	244
1686	252
1687	256
1688	260
1689	268
1690	276
1691	284
1692	288
1693	292
1694	296
1695	300
1696	304
1697	308
1698	312
1699	316
1700	320
1701	322
1702	324
1703	324
1704	324
1705	328
1706	328
1707	328
1708	328
1709	328
1710	328
1711	324
1712	324
1713	324
1714	320
1715	320
1716	316
1717	316
1718	313
1719	311
1720	308
1721	306
1722	304
1723	302
1724	300
1725	300
1726	296
1727	296
1728	296
1729	292
1730	292
1731	292
1732	292
1733	292
1734	292
1735	292
1736	292
1737	292
1738	296
1739	296
1740	300
1741	304
1742	308
1743	312
1744	316
1745	320
1746	328
1747	332
1748	340
1749	344
1750	352
1751	356
1752	364
1753	372
1754	380
1755	388
1756	398
1757	408
1758	416
1759	424
1760	432
1761	440
1762	448
1763	456
1764	464
1765	468
1766	474
1767	480
1768	488
1769	493
1770	499
1771	504
1772	512
1773	512
1774	516
1775	520
1776	520
1777	520
1778	520
1779	520
1780	520
1781	518
1782	516
1783	512
1784	508
1785	504
1786	500
1787	496
1788	492
1789	488
1790	480
1791	476
1792	468
1793	461
1794	455
1795	448
1796	436
1797	428
1798	424
1799	416
1800	408
1801	404
1802	396
1803	392
1804	384
1805	380
1806	376
1807	372
1808	368
1809	360
1810	356
1811	356
1812	352
1813	352
1814	352
1815	352
1816	352
1817	352
1818	353
1819	355
1820	356
1821	364
1822	366
1823	368
1824	376
1825	380
1826	384
1827	392
1828	396
1829	404
1830	408
1831	415
1832	421
1833	428
1834	432
1835	440
1836	444
1837	450
1838	456
1839	460
1840	472
1841	476
1842	480
1843	483
1844	485
1845	488
1846	492
1847	492
1848	496
1849	496
1850	496
1851	496
1852	495
1853	494
1854	493
1855	492
1856	486
1857	480
1858	476
1859	472
1860	468
1861	464
1862	460
1863	456
1864	452
1865	444
1866	440
1867	432
1868	428
1869	420
1870	412
1871	408
1872	400
1873	396
1874	392
1875	388
1876	384
1877	380
1878	376
1879	376
1880	372
1881	371
1882	369
1883	368
1884	368
1885	368
1886	368
1887	368
1888	372
1889	376
1890	380
1891	384
1892	388
1893	392
1894	396
1895	400
1896	408
1897	412
1898	420
1899	424
1900	432
1901	438
1902	444
1903	452
1904	468
1905	476
1906	483
1907	489
1908	496
1909	504
1910	512
1911	520
1912	528
1913	532
1914	540
1915	544
1916	552
1917	556
1918	561
1919	567
1920	572
1921	576
1922	580
1923	580
1924	581
1925	582
1926	583
1927	584
1928	584
1929	584
1930	584
1931	581
1932	579
1933	576
1934	572
1935	568
1936	564
1937	560
1938	556
1939	548
1940	544
1941	538
1942	532
1943	528
1944	518
1945	508
1946	506
1947	504
1948	488
1949	484
1950	476
1951	472
1952	468
1953	460
1954	456
1955	452
1956	447
1957	441
1958	436
1959	432
1960	428
1961	424
1962	422
1963	420
1964	420
1965	416
1966	416
1967	416
1968	416
1969	416
1970	416
1971	420
1972	420
1973	420
1974	424
1975	424
1976	426
1977	428
1978	432
1979	436
1980	440
1981	443
1982	446
1983	449
1984	452
1985	452
1986	456
1987	460
1988	460
1989	464
1990	468
1991	468
1992	472
1993	472
1994	474
1995	476
1996	476
1997	476
1998	476
1999	476
2000	476
2001	476
2002	476
2003	472
2004	472
2005	468
2006	468
2007	465
2008	463
2009	460
2010	456
2011	452
2012	448
2013	446
2014	444
2015	440
2016	428
2017	424
2018	420
2019	416
2020	412
2021	408
2022	404
2023	400
2024	396
2025	392
2026	388
2027	384
2028	380
2029	376
2030	372
2031	369
2032	367
2033	364
2034	364
2035	364
2036	364
2037	364
2038	364
2039	364
2040	364
2041	368
2042	368
2043	372
2044	376
2045	380
2046	384
2047	388
2048	390
2049	392
2050	404
2051	408
2052	412
2053	420
2054	424
2055	432
2056	436
2057	443
2058	449
2059	456
2060	460
2061	468
